"transactionIPaddress","transactionIPaddress_risk"
114.78,-2.3887627892351
114.79,-2.24070968927596
114.83,-2.2082744135228
114.86,-2.2082744135228
114.92,-2.2082744135228
114.93,-2.2082744135228
114.94,-2.2082744135228
115.111,-2.21920348405499
115.112,-2.2082744135228
115.113,-2.2082744135228
115.115,-2.21920348405499
115.118,-2.2082744135228
115.119,-2.2082744135228
115.124,-2.23001440015921
115.125,-2.2512917986065
115.126,-2.21920348405499
115.132,-2.2082744135228
115.135,-2.21920348405499
115.137,-2.21920348405499
115.139,-2.2082744135228
115.14,-2.21920348405499
115.141,-2.2082744135228
115.145,-2.23001440015921
115.146,-2.24070968927596
115.147,-2.2082744135228
115.16,-2.23001440015921
115.161,-2.23001440015921
115.162,-2.2082744135228
115.163,-2.24070968927596
115.164,-2.23001440015921
115.165,-2.21920348405499
115.166,-2.26176309847379
115.176,-2.23001440015921
115.177,-2.2512917986065
115.179,-2.21920348405499
115.184,-2.2082744135228
115.185,-2.2082744135228
115.187,-2.37954613413017
115.188,-2.37024374146786
115.189,-2.2082744135228
115.195,-2.2082744135228
115.196,-2.2082744135228
115.236,-2.2082744135228
115.24,-2.21920348405499
115.241,-2.29253475714054
115.244,-2.2082744135228
115.245,-2.2082744135228
115.247,-2.2082744135228
115.3,-2.21920348405499
115.31,-2.2082744135228
115.36,-2.2512917986065
115.42,-2.23001440015921
115.43,-2.2082744135228
115.64,-2.63188884013665
115.65,-2.21920348405499
115.66,-2.2655438213137
115.67,-2.21920348405499
115.69,-2.23001440015921
115.7,-2.32238772029023
115.73,-2.21920348405499
115.79,-2.21920348405499
115.8,-2.2082744135228
115.82,-2.24070968927596
115.84,-2.2082744135228
115.85,-2.2082744135228
115.86,-2.2082744135228
115.87,-2.21920348405499
115.9,-2.23001440015921
115.91,-2.2082744135228
115.92,-2.2082744135228
115.93,-2.2082744135228
115.95,-2.2082744135228
116,-2.23001440015921
116.12,-2.2082744135228
116.121,-2.24070968927596
116.124,-2.2082744135228
116.125,-2.2082744135228
116.127,-2.2082744135228
116.14,-2.39789527279837
116.15,-2.40694510831829
116.193,-2.21920348405499
116.199,-2.2082744135228
116.202,-2.2082744135228
116.203,-2.21920348405499
116.205,-2.2082744135228
116.212,-2.37024374146786
116.226,-2.2082744135228
116.227,-2.2082744135228
116.234,-2.2082744135228
116.237,-2.2082744135228
116.24,-2.2512917986065
116.25,-2.32238772029023
116.251,-2.21920348405499
116.252,-2.2082744135228
116.254,-2.2082744135228
116.255,-2.2082744135228
116.32,-2.2082744135228
116.33,-2.2082744135228
116.34,-2.2082744135228
116.37,-2.23001440015921
116.4,-2.2082744135228
116.41,-2.21920348405499
116.48,-2.39789527279837
116.49,-2.26176309847379
116.5,-2.21920348405499
116.6,-2.21920348405499
116.64,-2.21920348405499
116.66,-2.2082744135228
116.68,-2.2082744135228
116.7,-2.24070968927596
116.73,-2.2082744135228
116.74,-2.2082744135228
116.8,-2.23001440015921
116.81,-2.2082744135228
116.82,-2.21920348405499
116.86,-2.21920348405499
116.87,-2.2512917986065
116.88,-2.32238772029023
116.89,-2.2512917986065
116.9,-2.21920348405499
116.91,-2.23001440015921
116.92,-2.2082744135228
116.93,-2.2082744135228
116.94,-2.2082744135228
117.102,-2.2082744135228
117.103,-2.21920348405499
117.104,-2.2512917986065
117.109,-2.2512917986065
117.11,-2.2082744135228
117.111,-2.24070968927596
117.12,-2.2082744135228
117.123,-2.2082744135228
117.136,-2.2082744135228
117.141,-2.2082744135228
117.144,-2.2082744135228
117.17,-2.2082744135228
117.192,-2.30258509299405
117.193,-2.26176309847379
117.194,-2.21920348405499
117.195,-2.30258509299405
117.196,-2.21920348405499
117.197,-2.26176309847379
117.198,-2.2082744135228
117.199,-2.2082744135228
117.2,-2.23001440015921
117.201,-2.23001440015921
117.202,-2.23001440015921
117.204,-2.2082744135228
117.206,-2.23001440015921
117.208,-2.2082744135228
117.212,-2.2082744135228
117.213,-2.2082744135228
117.216,-2.24070968927596
117.217,-2.24070968927596
117.218,-2.21920348405499
117.219,-2.21920348405499
117.22,-2.2082744135228
117.221,-2.2082744135228
117.222,-2.23001440015921
117.235,-2.2082744135228
117.239,-2.21920348405499
117.24,-2.2082744135228
117.241,-2.2082744135228
117.244,-2.2082744135228
117.253,-2.21920348405499
117.254,-2.2082744135228
117.55,-2.37954613413017
117.79,-2.21920348405499
117.8,-2.21920348405499
117.82,-2.2082744135228
117.88,-2.2082744135228
117.89,-2.2082744135228
118.1,-2.23001440015921
118.101,-2.21920348405499
118.102,-2.2082744135228
118.103,-2.21920348405499
118.107,-2.21920348405499
118.108,-2.21920348405499
118.109,-2.13470422035489
118.11,-2.21920348405499
118.111,-2.23001440015921
118.12,-2.21920348405499
118.127,-2.23001440015921
118.128,-2.21920348405499
118.129,-2.21920348405499
118.13,-2.11296423371848
118.137,-2.2082744135228
118.138,-2.29253475714054
118.139,-2.24070968927596
118.14,-2.21920348405499
118.141,-2.2512917986065
118.142,-2.2082744135228
118.143,-2.21920348405499
118.144,-2.2082744135228
118.148,-2.23001440015921
118.15,-2.2082744135228
118.151,-2.24070968927596
118.152,-2.21920348405499
118.154,-2.2082744135228
118.155,-2.2082744135228
118.157,-2.2082744135228
118.16,-2.21920348405499
118.161,-2.21920348405499
118.165,-2.2082744135228
118.166,-2.24070968927596
118.167,-2.23001440015921
118.168,-2.2512917986065
118.169,-2.23001440015921
118.17,-2.23001440015921
118.171,-2.21920348405499
118.173,-2.2082744135228
118.174,-2.2082744135228
118.18,-2.2082744135228
118.182,-2.2082744135228
118.186,-2.21920348405499
118.19,-2.23001440015921
118.2,-2.2512917986065
118.208,-2.52572864430826
118.209,-2.45958884180371
118.21,-2.40694510831829
118.211,-2.21920348405499
118.218,-2.21920348405499
118.22,-2.30258509299405
118.221,-2.23001440015921
118.222,-2.21920348405499
118.232,-2.2082744135228
118.233,-2.2082744135228
118.236,-2.14539950947163
118.237,-2.24070968927596
118.243,-2.27212588550934
118.32,-2.23001440015921
118.33,-2.2512917986065
118.34,-2.2082744135228
118.35,-2.2082744135228
118.36,-2.2082744135228
118.37,-2.2082744135228
118.38,-2.2082744135228
118.4,-2.13470422035489
118.41,-2.23001440015921
118.5,-2.2082744135228
118.6,-2.2082744135228
118.67,-2.2082744135228
118.71,-2.21920348405499
118.8,-2.27212588550934
118.82,-2.24070968927596
118.86,-2.2082744135228
118.87,-2.2082744135228
118.9,-2.2512917986065
118.91,-2.21920348405499
118.92,-2.32238772029023
118.93,-2.41591377830105
118.96,-2.21920348405499
118.97,-2.24070968927596
118.99,-2.2082744135228
119.105,-2.2082744135228
119.12,-2.23001440015921
119.123,-2.2082744135228
119.131,-2.2082744135228
119.14,-2.21920348405499
119.148,-2.2082744135228
119.149,-2.21920348405499
119.15,-2.23001440015921
119.155,-2.2082744135228
119.16,-2.2082744135228
119.161,-2.21920348405499
119.163,-2.2082744135228
119.17,-2.24070968927596
119.171,-2.2082744135228
119.172,-2.24070968927596
119.173,-2.23001440015921
119.175,-2.24070968927596
119.18,-2.27212588550934
119.192,-2.21920348405499
119.193,-2.21920348405499
119.194,-2.21920348405499
119.195,-2.24070968927596
119.196,-2.2082744135228
119.197,-2.21920348405499
119.199,-2.2082744135228
119.2,-2.2082744135228
119.201,-2.21920348405499
119.202,-2.21920348405499
119.206,-2.23001440015921
119.207,-2.24070968927596
119.208,-2.2082744135228
119.224,-2.32238772029023
119.225,-2.34180580614733
119.228,-2.23001440015921
119.23,-2.23001440015921
119.234,-2.2512917986065
119.236,-2.36085400111802
119.237,-2.28238238567653
119.239,-2.2082744135228
119.24,-1.9993988340063
119.241,-2.2082744135228
119.242,-1.20397280432594
119.243,-1.79175946922805
119.245,-2.23001440015921
119.246,-2.28238238567653
119.247,-2.2512917986065
119.252,-2.23001440015921
119.253,-2.2082744135228
119.26,-2.21920348405499
119.3,-2.23001440015921
119.4,-2.21920348405499
119.42,-2.26176309847379
119.46,-2.2082744135228
119.56,-2.23001440015921
119.59,-2.2082744135228
119.64,-2.2082744135228
119.67,-2.2082744135228
119.69,-2.23001440015921
119.7,-2.2082744135228
119.71,-2.2082744135228
119.72,-2.28238238567653
119.73,-2.2082744135228
119.74,-2.3887627892351
119.75,-2.2082744135228
119.81,-2.2082744135228
119.82,-2.21920348405499
119.87,-2.2082744135228
119.9,-2.2082744135228
119.92,-2.67211819187615
119.93,-2.23001440015921
120.136,-2.21920348405499
120.138,-2.2082744135228
120.144,-2.47653840011748
120.145,-2.52572864430826
120.146,-2.39789527279837
120.147,-2.27212588550934
120.148,-2.54944517092557
120.149,-2.4932054526027
120.15,-2.56494935746154
120.151,-2.68784749378469
120.168,-2.2082744135228
120.18,-2.23001440015921
120.19,-2.12389330425067
120.197,-2.2082744135228
120.2,-2.29253475714054
120.21,-2.23001440015921
120.22,-2.23001440015921
120.23,-2.23001440015921
120.28,-2.24070968927596
120.29,-2.23001440015921
120.34,-2.2082744135228
120.36,-2.2082744135228
120.5,-2.2082744135228
120.51,-2.21920348405499
120.56,-2.2082744135228
120.59,-2.2512917986065
120.6,-2.21920348405499
120.61,-2.23001440015921
120.62,-2.27212588550934
120.63,-2.23001440015921
120.74,-2.21920348405499
120.84,-2.2082744135228
120.85,-2.2082744135228
120.88,-2.2082744135228
121.1,-2.28238238567653
121.101,-2.2082744135228
121.103,-2.26176309847379
121.107,-2.2082744135228
121.108,-2.21920348405499
121.109,-2.2082744135228
121.11,-2.21920348405499
121.111,-2.2082744135228
121.113,-2.21920348405499
121.114,-2.2082744135228
121.115,-2.23001440015921
121.116,-2.23001440015921
121.117,-2.23001440015921
121.118,-2.2082744135228
121.119,-2.26176309847379
121.124,-2.21920348405499
121.125,-2.2082744135228
121.127,-2.31253542384721
121.128,-2.23001440015921
121.129,-2.23001440015921
121.13,-2.2082744135228
121.131,-2.23001440015921
121.132,-2.2082744135228
121.135,-2.23001440015921
121.136,-2.2082744135228
121.137,-2.2082744135228
121.138,-2.2512917986065
121.139,-2.23001440015921
121.142,-2.2082744135228
121.144,-2.21920348405499
121.145,-2.21920348405499
121.146,-2.2082744135228
121.147,-2.2082744135228
121.148,-2.21920348405499
121.149,-2.2082744135228
121.157,-2.2082744135228
121.16,-2.2512917986065
121.161,-2.2082744135228
121.162,-2.28238238567653
121.164,-2.2082744135228
121.165,-2.27212588550934
121.166,-2.26176309847379
121.167,-2.2082744135228
121.168,-2.2082744135228
121.169,-2.21920348405499
121.172,-2.2082744135228
121.173,-2.21920348405499
121.175,-2.2082744135228
121.177,-2.2082744135228
121.178,-2.2082744135228
121.182,-2.2082744135228
121.183,-2.23001440015921
121.184,-2.2082744135228
121.186,-2.2082744135228
121.188,-2.24070968927596
121.191,-2.2082744135228
121.2,-2.27212588550934
121.202,-2.27212588550934
121.203,-2.2512917986065
121.208,-2.37024374146786
121.209,-2.17681570570501
121.21,-2.36085400111802
121.212,-2.32238772029023
121.213,-2.21920348405499
121.214,-2.59525470695687
121.215,-2.64617479738412
121.216,-2.52935841235883
121.217,-2.69462718077007
121.218,-2.42036812865043
121.219,-2.35569491830799
121.22,-2.63905732961526
121.221,-2.32238772029023
121.222,-2.70805020110221
121.223,-2.64617479738412
121.225,-2.2082744135228
121.242,-2.23001440015921
121.243,-2.2082744135228
121.254,-2.21920348405499
121.29,-2.21920348405499
121.3,-2.2082744135228
121.33,-2.2082744135228
121.44,-0.911628718768344
121.45,-2.42480272571829
121.5,-2.2082744135228
121.54,-2.33214389523559
121.55,-2.2512917986065
121.6,-2.40694510831829
121.66,-2.2082744135228
121.7,-2.36085400111802
121.72,-2.29253475714054
121.73,-2.35137525716348
121.74,-2.31253542384721
121.75,-2.30258509299405
121.8,-2.2082744135228
121.83,-2.23001440015921
121.84,-2.2082744135228
121.88,-2.23001440015921
121.91,-2.26176309847379
121.92,-2.23001440015921
121.94,-2.2512917986065
121.95,-2.2082744135228
121.97,-2.2082744135228
121.98,-2.2512917986065
121.99,-2.28238238567653
122.1,-2.21920348405499
122.102,-2.21920348405499
122.103,-2.23001440015921
122.104,-2.28238238567653
122.105,-2.33214389523559
122.106,-2.45413499112125
122.107,-2.42480272571829
122.108,-2.484906649788
122.109,-2.40694510831829
122.111,-2.36085400111802
122.116,-2.21920348405499
122.117,-2.2082744135228
122.118,-2.2082744135228
122.128,-2.21920348405499
122.129,-2.2082744135228
122.13,-2.23001440015921
122.131,-2.2082744135228
122.132,-2.21920348405499
122.133,-2.23001440015921
122.134,-2.23001440015921
122.135,-2.27212588550934
122.145,-2.2082744135228
122.146,-2.24070968927596
122.148,-2.4423470353692
122.149,-2.40694510831829
122.15,-2.3887627892351
122.151,-2.33214389523559
122.154,-2.23001440015921
122.16,-2.24070968927596
122.161,-2.36085400111802
122.162,-2.23001440015921
122.163,-2.2082744135228
122.164,-2.2512917986065
122.165,-2.21920348405499
122.166,-2.21920348405499
122.167,-2.26176309847379
122.168,-2.21920348405499
122.169,-2.26176309847379
122.17,-2.27212588550934
122.172,-2.36085400111802
122.174,-2.21920348405499
122.175,-2.2082744135228
122.176,-2.28238238567653
122.177,-2.28238238567653
122.178,-2.23001440015921
122.179,-2.28238238567653
122.18,-2.2082744135228
122.182,-2.2082744135228
122.19,-2.21920348405499
122.196,-2.2082744135228
122.199,-2.2082744135228
122.2,-2.23001440015921
122.201,-2.21920348405499
122.202,-2.2082744135228
122.208,-2.2082744135228
122.21,-2.23001440015921
122.212,-2.23001440015921
122.213,-2.2082744135228
122.214,-2.2082744135228
122.22,-2.21920348405499
122.221,-2.2082744135228
122.224,-2.2082744135228
122.227,-2.21920348405499
122.23,-2.2082744135228
122.233,-2.2082744135228
122.24,-2.2082744135228
122.245,-2.2082744135228
122.248,-2.2512917986065
122.25,-2.2512917986065
122.254,-2.2082744135228
122.26,-2.2082744135228
122.27,-2.2082744135228
122.29,-2.23001440015921
122.32,-2.2082744135228
122.34,-2.2082744135228
122.35,-2.2082744135228
122.36,-2.2082744135228
122.38,-2.2082744135228
122.4,-2.2082744135228
122.49,-2.28238238567653
122.52,-2.2082744135228
122.54,-2.2082744135228
122.55,-2.2082744135228
122.56,-2.2082744135228
122.57,-2.36085400111802
122.58,-2.31253542384721
122.59,-2.41591377830105
122.6,-2.37024374146786
122.61,-2.35137525716348
122.62,-2.2512917986065
122.63,-2.23001440015921
123,-2.2082744135228
123.1,-2.26176309847379
123.108,-2.21920348405499
123.109,-2.2082744135228
123.11,-2.23001440015921
123.112,-2.23001440015921
123.114,-2.21920348405499
123.116,-2.2082744135228
123.119,-2.21920348405499
123.121,-2.2082744135228
123.126,-2.2082744135228
123.127,-2.2082744135228
123.136,-2.23001440015921
123.142,-2.2082744135228
123.143,-2.21920348405499
123.176,-2.2082744135228
123.19,-2.2082744135228
123.192,-2.2512917986065
123.193,-2.24070968927596
123.194,-2.21920348405499
123.195,-2.26176309847379
123.198,-2.21920348405499
123.2,-2.53369681395743
123.201,-2.21920348405499
123.202,-2.26176309847379
123.203,-2.27212588550934
123.209,-2.2082744135228
123.21,-2.2082744135228
123.211,-2.61006979274201
123.217,-2.2082744135228
123.218,-2.21920348405499
123.219,-2.2082744135228
123.22,-2.23001440015921
123.223,-2.2082744135228
123.224,-2.24070968927596
123.225,-2.21920348405499
123.226,-2.21920348405499
123.231,-2.21920348405499
123.236,-2.2082744135228
123.24,-2.2082744135228
123.243,-2.61739583283408
123.254,-2.21920348405499
123.255,-2.24070968927596
123.3,-2.39789527279837
123.5,-2.30258509299405
123.51,-2.21920348405499
123.89,-2.2082744135228
123.9,-2.2082744135228
123.96,-2.2082744135228
123.98,-2.21920348405499
124,-2.2082744135228
124.1,-2.24070968927596
124.103,-2.2082744135228
124.104,-2.10191439753189
124.105,-2.23001440015921
124.106,-2.2082744135228
124.108,-2.2082744135228
124.109,-2.2082744135228
124.11,-2.21920348405499
124.111,-2.2082744135228
124.12,-2.29253475714054
124.121,-2.26176309847379
124.122,-2.23001440015921
124.123,-2.21920348405499
124.125,-2.2082744135228
124.126,-2.2082744135228
124.127,-2.21920348405499
124.13,-2.21920348405499
124.144,-2.21920348405499
124.147,-2.2082744135228
124.148,-2.71469474382088
124.149,-2.61006979274201
124.15,-2.28238238567653
124.154,-2.2082744135228
124.155,-2.21920348405499
124.158,-2.2082744135228
124.168,-2.66025953726586
124.169,-2.72129542785223
124.17,-2.62466859216316
124.171,-2.64617479738412
124.176,-2.55722731136763
124.177,-2.37024374146786
124.178,-2.40694510831829
124.179,-2.42480272571829
124.18,-2.58021682959233
124.181,-2.45958884180371
124.182,-2.61739583283408
124.183,-2.43361335540045
124.184,-2.53369681395743
124.185,-2.54160199346455
124.186,-2.41591377830105
124.187,-2.50959926237837
124.188,-2.30258509299405
124.189,-2.41591377830105
124.19,-2.26176309847379
124.191,-2.37024374146786
124.197,-2.2512917986065
124.199,-2.21920348405499
124.202,-2.2082744135228
124.208,-2.2082744135228
124.212,-2.2082744135228
124.214,-2.21920348405499
124.217,-2.21920348405499
124.226,-2.2082744135228
124.24,-2.2082744135228
124.241,-2.24070968927596
124.244,-2.30258509299405
124.25,-2.23001440015921
124.253,-2.21920348405499
124.254,-2.23001440015921
124.255,-2.24070968927596
124.26,-2.21920348405499
124.27,-2.23001440015921
124.32,-2.2082744135228
124.33,-2.23001440015921
124.34,-2.2082744135228
124.35,-2.21920348405499
124.36,-2.23001440015921
124.37,-2.2082744135228
124.39,-2.21920348405499
124.41,-2.2082744135228
124.43,-2.21920348405499
124.44,-2.23001440015921
124.45,-2.2082744135228
124.49,-2.21920348405499
124.5,-2.2082744135228
124.51,-2.2082744135228
124.53,-2.2082744135228
124.56,-2.2082744135228
124.6,-2.2512917986065
124.64,-2.2082744135228
124.66,-2.2082744135228
124.77,-2.2082744135228
124.8,-2.2082744135228
124.81,-2.2082744135228
124.82,-2.21920348405499
124.84,-2.2082744135228
124.9,-2.2082744135228
124.93,-2.2082744135228
124.96,-2.2082744135228
124.98,-2.21920348405499
125.1,-2.27212588550934
125.102,-2.23001440015921
125.111,-2.2082744135228
125.128,-2.21920348405499
125.13,-2.03688192726104
125.131,-2.23001440015921
125.132,-2.21920348405499
125.134,-2.2082744135228
125.136,-2.21920348405499
125.137,-2.2082744135228
125.138,-2.23001440015921
125.139,-2.2082744135228
125.14,-2.21920348405499
125.141,-2.2082744135228
125.143,-2.23001440015921
125.146,-2.21920348405499
125.149,-2.2082744135228
125.161,-2.2082744135228
125.163,-2.2082744135228
125.168,-2.20727491318972
125.17,-2.2082744135228
125.172,-2.23001440015921
125.173,-2.2082744135228
125.175,-2.21920348405499
125.176,-2.2082744135228
125.177,-2.2082744135228
125.178,-2.2082744135228
125.182,-2.2082744135228
125.184,-2.2082744135228
125.189,-2.2082744135228
