"accountPostalCode","accountPostalCode_risk"
"08810-1447",-2.2082744135228
"08812-1217",-2.2082744135228
"08835-1414",-2.2082744135228
"08848-1864",-2.2082744135228
"08867-4307",-2.2082744135228
"090-0044",-2.2082744135228
"09015-540",-2.2082744135228
"09041-070",-2.21920348405499
"09051-200",-2.2082744135228
"09060-050",-2.2082744135228
"09070-030",-2.2082744135228
"09070-210",-2.2082744135228
"09070-440",-2.2082744135228
"09070-561",-2.2082744135228
"09080-301",-2.2082744135228
"09090-230",-2.2082744135228
"09090-710",-2.2082744135228
"09110-170",-2.2082744135228
"09111-430",-2.2082744135228
"09182-360",-2.2082744135228
"09190-370",-2.2082744135228
"09190-620",-2.2082744135228
"09210-010",-2.2082744135228
"09210-660",-2.2082744135228
"09230-160",-2.2082744135228
"09271-260",-2.2082744135228
"09291-180",-2.2082744135228
"09291-210",-2.2082744135228
"09390-400",-2.2082744135228
"09425-240",-2.2082744135228
"09510-021",-2.2082744135228
"09520-050",-2.2082744135228
"09520-070",-2.2082744135228
"09540-080",-2.21920348405499
"09541-250",-2.2082744135228
"09541-320",-2.2082744135228
"09550-250",-1.9236870122706
"09581-060",-2.2082744135228
"09618-000",-2.2082744135228
"09618-0015",-2.2082744135228
"09667-030",-2.2082744135228
"09691-300",-2.2082744135228
"09715-160",-2.2082744135228
"09715-370",-2.2082744135228
"09726-121",-2.21920348405499
"09726-220",-2.2082744135228
"09751-190",-2.2082744135228
"09751-250",-2.21920348405499
"09751-350",-2.2082744135228
"09781-250",-2.2082744135228
"09810-640",-2.2082744135228
"09820-680",-2.2082744135228
"09852-450",-2.2082744135228
"099-4404",-2.2082744135228
"09921-340",-2.2082744135228
"09951-270",-2.2082744135228
"1",-2.35137525716348
"10",-2.27212588550934
"100",-2.43361335540045
"100-0004",-2.2082744135228
"100-0006",-2.2082744135228
"100-0101",-2.2082744135228
"100-051",-2.2082744135228
"100-095",-2.2082744135228
"100-100",-2.21920348405499
"100-454",-2.2082744135228
"100-567",-2.2082744135228
"100-6277",-2.2082744135228
"100-6919",-2.2082744135228
"100-714",-2.2082744135228
"100-717",-2.2082744135228
"100-730",-2.2082744135228
"100-741",-2.2082744135228
"100-744",-2.2082744135228
"100-779",-2.2082744135228
"100-8088",-2.2082744135228
"100-856",-2.2082744135228
"100-865",-2.2082744135228
"1000",-2.50959926237837
"1000-084",-2.21920348405499
"10000",-2.34180580614733
"100000",-2.23001440015921
"100001",-2.11296423371848
"100005",-2.2082744135228
"100006",-2.2082744135228
"10001",-2.81839825827108
"10001-2402",-2.2082744135228
"100011",-2.2082744135228
"100012",-2.23001440015921
"100013",-2.2082744135228
"100016",-2.21920348405499
"10002",-2.66025953726586
"10002-4255",-2.21920348405499
"100020",-2.2082744135228
"100022",-2.2082744135228
"100026",-2.2082744135228
"100028",-2.2082744135228
"10003",-2.79116510781272
"100031",-2.2082744135228
"100036",-2.2082744135228
"10004",-2.32238772029023
"10004-2498",-2.2082744135228
"10004-2622",-2.2082744135228
"100044",-2.2082744135228
"100048",-2.2082744135228
"100049",-2.2082744135228
"10005",-2.40694510831829
"10005-2101",-2.23001440015921
"100054",-2.21920348405499
"10006",-2.30258509299405
"100062",-2.2082744135228
"10007",-2.34180580614733
"100078",-2.2082744135228
"10008",-2.21920348405499
"100081",-2.2082744135228
"100086",-2.2082744135228
"10009",-2.56494935746154
"100096",-2.2082744135228
"1001",-2.36085400111802
"10010",-2.66722820658196
"10010-4708",-2.2082744135228
"10011",-2.80336038090653
"100111",-2.2082744135228
"10012",-2.47730205040278
"10012-4019",-2.21920348405499
"10012-4173",-2.2082744135228
"10013",-2.73436750941958
"10013-3516",-2.21920348405499
"10014",-2.67414864942653
"100144",-2.2082744135228
"10015",-2.2082744135228
"10016",-2.7408400239252
"10016-0005",-2.2082744135228
"10016-7923",-2.2082744135228
"10017",-2.56494935746154
"10017-3575",-2.2082744135228
"10018",-2.70805020110221
"10018-9722",-2.2082744135228
"10019",-2.85070650150373
"10019-1529",-2.2082744135228
"100192",-2.2082744135228
"1002",-2.39789527279837
"10020",-2.2512917986065
"10021",-2.62466859216316
"10022",-2.55851846713125
"10022-1841",-2.2082744135228
"10023",-2.6646997602286
"10024",-2.68102152871429
"10024-6210",-2.2082744135228
"10025",-2.76000994003292
"100253",-2.2082744135228
"10026",-2.35137525716348
"100264",-2.2082744135228
"10027",-2.50143595173921
"10027-7101",-2.2082744135228
"10028",-2.60268968544438
"10029",-2.43361335540045
"10029-4951",-2.00372971994414
"1003",-2.2512917986065
"10030",-2.24070968927596
"10031",-2.27726728500976
"10032",-2.46809953147162
"10033",-2.37954613413017
"10034",-2.30258509299405
"10035",-2.30258509299405
"10036",-2.68102152871429
"10037",-2.31253542384721
"10038",-2.47653840011748
"10038-1842",-2.2082744135228
"10039",-2.23001440015921
"1004",-2.2512917986065
"10040",-2.03377150484665
"10040-1291",-2.2082744135228
"10043",-2.21920348405499
"10044",-2.26176309847379
"10045",-2.2082744135228
"1005",-2.2512917986065
"10050",-2.2082744135228
"100500",-2.2082744135228
"10057",-2.2082744135228
"1006",-2.27212588550934
"10060",-2.2082744135228
"10064",-2.2082744135228
"10065",-2.3434070875143
"10069",-2.2512917986065
"1007",-2.2512917986065
"10070",-2.21920348405499
"100727",-2.2082744135228
"100732",-2.2082744135228
"10074",-2.2082744135228
"10075",-2.4423470353692
"10076",-2.2082744135228
"10077",-2.21920348405499
"10079-5473",-2.2082744135228
"1008",-2.2512917986065
"10080",-2.2082744135228
"100861",-2.2082744135228
"10087",-2.2082744135228
"1009",-2.23001440015921
"10091",-2.2082744135228
"10093",-2.21920348405499
"10095",-2.2082744135228
"10098",-2.21920348405499
"10099",-2.2082744135228
"101",-2.26176309847379
"101-0021",-2.2082744135228
"101-0022",-2.2082744135228
"101-0046",-2.2082744135228
"101-0047",-2.2082744135228
"101-0051",-2.23001440015921
"101-0054",-2.2082744135228
"101-8449",-2.2082744135228
"101 00",-2.2082744135228
"101 32",-2.2082744135228
"1010",-2.51769647261099
"10100",-2.26176309847379
"101000",-2.23001440015921
"10101",-2.26176309847379
"10102",-2.10191439753189
"10104",-2.24070968927596
"10105",-2.2082744135228
"10105-2200",-2.23001440015921
"10106",-2.2082744135228
"10107",-2.2082744135228
"10109",-2.2082744135228
"1011",-2.29253475714054
"1011 AS",-2.2082744135228
"1011 CT",-2.2082744135228
"10110",-2.19722457733622
"10111",-2.2512917986065
"101110",-2.2082744135228
"10112",-2.2082744135228
"10114",-2.21920348405499
"10115",-2.29253475714054
"10117",-2.34180580614733
"10118",-2.24070968927596
"10118-3299",-2.23001440015921
"10119",-2.2512917986065
"1012",-2.2512917986065
"1012 CB",-2.2082744135228
"1012 SE",-2.2082744135228
"10120",-2.26176309847379
"10121",-2.2512917986065
"10122",-2.23001440015921
"10123",-2.2082744135228
"101233",-2.2082744135228
"10124",-2.2082744135228
"10125",-2.2082744135228
"10126",-2.2082744135228
"10128",-3.13113691056019
"10129",-2.2082744135228
"1013",-2.2512917986065
"1013 bz",-2.2082744135228
"1013 HX",-2.2082744135228
"10130",-2.23001440015921
"101300",-2.2082744135228
"10131",-2.2082744135228
"10133",-2.23001440015921
"10134",-2.2082744135228
"10136",-2.2082744135228
"10137",-2.2082744135228
"10138",-2.2512917986065
"10139",-2.2082744135228
"1014",-2.23001440015921
"1014 BJ",-2.2082744135228
"10141",-2.2082744135228
"10143",-2.21920348405499
"10144",-2.2082744135228
"10145",-2.21920348405499
"10147",-2.2082744135228
"10148",-2.2082744135228
"10149",-2.2082744135228
"1015",-2.2082744135228
"1015 BE",-2.2082744135228
"1015 BS",-2.2082744135228
"1015 DR",-2.2082744135228
"1015 LX",-2.2082744135228
"1015 XW",-2.2082744135228
"1015 ZG",-2.2082744135228
"10150",-2.27212588550934
"10151",-2.2082744135228
"10152",-2.2082744135228
"10154",-2.23001440015921
"10155",-2.2082744135228
"10156",-2.2082744135228
"10159",-2.21920348405499
"1016",-2.23001440015921
"1016 BR",-2.2082744135228
"1016 CT",-2.2082744135228
"1016 EB",-2.2082744135228
"1016 ED",-2.2082744135228
"1016 en",-2.2082744135228
"1016 GD",-2.2082744135228
"1016 ND",-2.2082744135228
"1016 TC",-2.2082744135228
"10162",-2.21920348405499
"10163",-2.2082744135228
"10167",-2.21920348405499
"10168",-2.23001440015921
"10169",-2.21920348405499
"1017 DG",-2.2082744135228
"1017 JN",-2.2082744135228
"1017 NM",-2.21920348405499
"1017 RX",-2.2082744135228
"1017 ZL",-2.2082744135228
"10170",-2.29253475714054
"10172",-2.21920348405499
"10175",-2.23001440015921
"10176",-2.21920348405499
"10177",-2.21920348405499
"10178",-2.23001440015921
"10179",-2.21920348405499
"1018",-2.21920348405499
"1018 MX",-2.2082744135228
"10185",-2.21920348405499
"1019 AG",-2.2082744135228
"1019 KR",-2.2082744135228
"10191",-2.23001440015921
"10196",-2.2082744135228
"102",-2.2082744135228
"102-0073",-2.2082744135228
"102-0081",-2.21920348405499
"102-0092",-2.2082744135228
"102-203",-2.2082744135228
"102 16",-2.2082744135228
"1020",-2.4932054526027
"10200",-2.27212588550934
"10201",-2.2082744135228
"10203",-2.23001440015921
"10209",-2.2082744135228
"1021",-2.2512917986065
"1021 GZ",-2.2082744135228
"10210",-2.23001440015921
"10215",-2.2082744135228
"10217",-2.2082744135228
"1022",-2.26176309847379
"10220",-2.27212588550934
"102211",-2.2082744135228
"10223",-2.2082744135228
"1023",-2.26176309847379
"10230",-2.24070968927596
"1024",-2.2512917986065
"10240",-2.24070968927596
"102425",-2.2082744135228
"10243",-2.2082744135228
"10245",-2.2512917986065
"10247",-2.2512917986065
"10249",-2.23001440015921
"1025",-2.28238238567653
"1025 HZ",-2.2082744135228
"1025 SM",-2.2082744135228
"1025 VS",-2.2082744135228
"10250",-2.23001440015921
"1026",-2.2512917986065
"10260",-2.21920348405499
"1027",-2.28238238567653
"10270",-2.21920348405499
"10271",-2.2082744135228
"10274",-2.2082744135228
"1028",-2.32238772029023
"1028 BB",-2.2082744135228
"10280",-2.28238238567653
"10281",-2.2082744135228
"10282",-2.29253475714054
"10290",-2.21920348405499
"10292",-2.23001440015921
"10299",-2.2082744135228
"103",-2.24070968927596
"103-0005",-2.2082744135228
"103-0015",-2.2082744135228
"103-8510",-2.21920348405499
"1030",-2.46809953147162
"10300",-2.21920348405499
"10301",-2.42480272571829
"10301-1646",-2.2082744135228
"10302",-2.30258509299405
"10303",-2.30258509299405
"10304",-2.32238772029023
"10305",-2.37954613413017
"10305-2801",-2.2082744135228
"10306",-2.52572864430826
"10307",-2.2512917986065
"10308",-2.34180580614733
"10309",-2.34180580614733
"1031",-2.23001440015921
"10310",-2.37024374146786
"10312",-2.50959926237837
"10314",-2.50959926237837
"10315",-2.2082744135228
"10317",-2.2082744135228
"10318",-2.2082744135228
"1032",-2.24070968927596
"10321",-2.2082744135228
"1033",-2.23001440015921
"1033 ma",-2.2082744135228
"10330",-2.21920348405499
"1034 WT",-2.2082744135228
"1035",-2.24070968927596
"1035 NH",-2.2082744135228
"1035 PM",-2.2082744135228
"10350",-2.2082744135228
"1036",-2.23001440015921
"10365",-2.23001440015921
"10367",-2.2082744135228
"10368",-2.2082744135228
"10369",-2.2082744135228
"1037",-2.2082744135228
"10370",-2.2082744135228
"1038",-2.21920348405499
"10387",-2.2082744135228
"1039",-2.2082744135228
"104",-2.33214389523559
"104-0031",-2.2082744135228
"104-0043",-2.2082744135228
"104-0053",-2.2082744135228
"104-0061",-2.2082744135228
"104 35",-2.2082744135228
"104 45",-2.2082744135228
"1040",-2.50143595173921
"10400",-2.27212588550934
"10405",-2.24070968927596
"10407",-2.2082744135228
"10409",-2.2082744135228
"1041",-2.2512917986065
"1041 BE",-2.2082744135228
"1042",-2.21920348405499
"10435",-2.21920348405499
"10437",-2.23001440015921
"10439",-2.21920348405499
"10440",-2.2082744135228
"1045",-2.2082744135228
"10450",-2.2082744135228
"10451",-2.37024374146786
"10452",-2.33214389523559
"10453",-2.17853244432407
"10454",-2.34180580614733
"10455",-2.27212588550934
"10456",-2.50143595173921
"10456-1002",-2.2082744135228
"10457",-2.08980432871538
"10458",-2.17998277090171
"10459",-2.246495626343
"1046",-2.2082744135228
"10460",-2.33214389523559
"10461",-2.39789527279837
"10462",-2.39789527279837
"10463",-2.50143595173921
"10463-4630",-2.10191439753189
"10463-7629",-2.2082744135228
"10464",-2.23001440015921
"10465",-2.35137525716348
"10466",-2.37024374146786
"10467",-2.45100509811232
"10468",-2.37954613413017
"10469",-2.34180580614733
"10470",-2.24070968927596
"10471",-2.36085400111802
"10472",-2.37954613413017
"10473",-2.32238772029023
"10473-1812",-2.2082744135228
"10474",-2.26176309847379
"10475",-2.27212588550934
"1048",-2.2082744135228
"1049",-2.2082744135228
"105",-2.3887627892351
"105-0003",-2.2082744135228
"105-0004",-2.2082744135228
"105-0013",-2.21920348405499
"105-0014",-2.2082744135228
"105-0022",-2.2082744135228
"105-7123",-2.11296423371848
"1050",-2.54160199346455
"1050-187",-2.2082744135228
"1050-191",-2.2082744135228
"10500",-2.21920348405499
"105005",-2.21920348405499
"10501",-2.21920348405499
"10502",-2.2512917986065
"105037",-2.2082744135228
"10504",-2.26176309847379
"10505",-2.2082744135228
"10506",-2.2512917986065
"105064",-2.2082744135228
"105066",-2.2082744135228
"10507",-2.29253475714054
"105077",-2.21920348405499
"10509",-2.29253475714054
"10509-6021",-2.21920348405499
"105094",-2.2082744135228
"1051",-2.24070968927596
"1051 GN",-2.2082744135228
"1051 RG",-2.2082744135228
"1051 XZ",-2.2082744135228
"10510",-2.32238772029023
"10512",-2.41591377830105
"105120",-2.21920348405499
"10514",-2.32238772029023
"10516",-2.26176309847379
"10518",-2.21920348405499
"10519",-2.2082744135228
"1052",-2.2512917986065
"1052 KK",-2.2082744135228
"1052 MA",-2.2082744135228
"1052 ST",-2.2082744135228
"10520",-2.34180580614733
"10522",-2.24070968927596
"10523",-2.27212588550934
"10524",-2.24070968927596
"10526",-2.23001440015921
"10527",-2.2082744135228
"105275",-2.2082744135228
"10528",-2.26176309847379
"10528-1320",-2.2082744135228
"1053",-2.30258509299405
"1053 LK",-2.2082744135228
"1053 ZE",-2.2082744135228
"10530",-2.33214389523559
"105318",-2.21920348405499
"10532",-2.2082744135228
"10533",-2.27212588550934
"10536",-2.2512917986065
"10538",-2.35137525716348
"1054 AN",-2.21920348405499
"1054 ES",-2.2082744135228
"1054 EX",-2.21920348405499
"1054 WH",-2.2082744135228
"10540",-2.24070968927596
"10541",-2.30258509299405
"10542",-2.2082744135228
"105425",-2.2082744135228
"10543",-2.28238238567653
"10546",-2.21920348405499
"10547",-2.21920348405499
"10548",-2.2082744135228
"105484",-2.21920348405499
"10549",-2.24070968927596
"1055",-2.2082744135228
"10550",-2.2512917986065
"10551",-2.21920348405499
"10552",-2.2512917986065
"105523",-2.2082744135228
"10553",-2.21920348405499
"10555",-2.21920348405499
"1056",-2.35137525716348
"10560",-2.23001440015921
"10562",-2.36085400111802
"10563",-2.00372971994414
"10566",-2.28238238567653
"10567",-2.26176309847379
"10567-1112",-2.2082744135228
"1057",-2.28238238567653
"1057 RP",-2.2082744135228
"1057 WZ",-2.2082744135228
"10570",-2.34180580614733
"10573",-2.34180580614733
"10576",-2.14539950947163
"10577",-2.21920348405499
"10578",-2.2082744135228
"10579",-2.2512917986065
"10580",-2.31253542384721
"10583",-2.41428908257405
"10585",-2.23001440015921
"10587",-2.24070968927596
"10588",-2.2082744135228
"10589",-2.24070968927596
"1059",-2.2082744135228
"10590",-2.28238238567653
"10591",-2.31253542384721
"10594",-2.26176309847379
"10596",-2.2082744135228
"10597",-2.21920348405499
"10598",-2.31253542384721
"106",-2.42480272571829
"106-0031",-2.2082744135228
"106-0032",-2.21920348405499
"106-0041",-2.2082744135228
"106-0046",-2.2082744135228
"106-0047",-2.1870722058722
"106 00",-2.2082744135228
"1060",-2.23907168727172
"10600",-2.24070968927596
"10601",-2.41591377830105
"10603",-2.24070968927596
"10604",-2.29253475714054
"10605",-2.33214389523559
"10606",-2.29253475714054
"10607",-2.23001440015921
"10607-2302",-2.2082744135228
"1061",-2.26176309847379
"1061 SB",-2.2082744135228
"10610",-2.2082744135228
"10613",-2.2082744135228
"1062",-2.27212588550934
"1062 EV",-2.2082744135228
"1062 HH",-2.2082744135228
"10621",-2.2082744135228
"10623",-2.21920348405499
"10629",-2.2082744135228
"1063",-2.23001440015921
"1064",-2.2082744135228
"1064 WP",-2.21920348405499
"10649",-2.2082744135228
"1065",-2.21920348405499
"1066",-2.24070968927596
"1066 SX",-2.2082744135228
"1067",-2.26176309847379
"10672",-2.2082744135228
"1068",-2.2082744135228
"1068 GL",-2.2082744135228
"10682",-2.2082744135228
"10688",-2.2082744135228
"1069",-2.2512917986065
"1069 CL",-2.2082744135228
"1069 sr",-2.2082744135228
"107-0052",-2.27212588550934
"107-0061",-2.2082744135228
"107-0062",-2.2512917986065
"107-6238",-2.2082744135228
"107-8420",-2.97552956623647
"1070",-2.27493356166354
"1070-009",-2.2082744135228
"10700",-2.27212588550934
"10701",-2.27493356166354
"107014",-2.21920348405499
"10703",-2.28238238567653
"10704",-2.32238772029023
"107045",-2.2082744135228
"10705",-2.32238772029023
"10706",-2.30258509299405
"107065",-2.21920348405499
"10707",-2.27212588550934
"107076",-2.2082744135228
"107078",-2.2082744135228
"10708",-2.37024374146786
"10709",-2.246495626343
"1071",-2.28238238567653
"1071 DD",-2.2082744135228
"10710",-2.30258509299405
"10711",-2.2082744135228
"107113",-2.2082744135228
"10713",-2.2082744135228
"107140",-2.21920348405499
"10715",-2.2082744135228
"10719",-2.23001440015921
"1072",-2.26176309847379
"1072 JB",-2.2082744135228
"107207",-2.21920348405499
"107241",-2.21920348405499
"107258",-2.21920348405499
"1073",-2.23001440015921
"1073 AE",-2.2082744135228
"1073 BW",-2.2082744135228
"1073 th",-2.00372971994414
"1073 TH",-2.2082744135228
"10732",-2.2082744135228
"107370",-2.2082744135228
"107392",-2.24070968927596
"1074 EH",-2.2082744135228
"107497",-2.2082744135228
"1075",-2.36085400111802
"1075 GX",-2.2082744135228
"107564",-2.2082744135228
"1076",-2.2082744135228
"1076 CP",-2.2082744135228
"1076 RJ",-2.2082744135228
"1077",-2.23001440015921
"1077 BA",-2.23001440015921
"1077 CL",-2.2082744135228
"1077 TE",-2.2082744135228
"10777",-2.2082744135228
"10779",-2.21920348405499
"10781",-2.21920348405499
"10783",-2.2082744135228
"10785",-2.23001440015921
"10787",-2.2082744135228
"10789",-2.21920348405499
"1079 LH",-2.2082744135228
"1079 WZ",-2.2082744135228
"107996",-2.2082744135228
"108",-2.2512917986065
"108-0014",-2.2082744135228
"108-0023",-2.2512917986065
"108-0071",-2.21920348405499
"108-0073",-2.21920348405499
"108-0074",-2.23001440015921
"108-0075",-2.28238238567653
"108-8001",-1.9568392195875
"108-8425",-1.9236870122706
